product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,manufacturing_cost,price_to_cost_ratio,estimated_units_sold,brand,brand_tier,category_complexity,price_segment,seasonal_relevance,is_new_release,value_ratio,price_elasticity,category_median_price,price_to_category_median_ratio,brand_avg_price,price_to_brand_avg_ratio,rating_x_count,discount_to_margin_ratio,premium_complexity,Unnamed: 25,Unnamed: 26
"GAZELLE High-Speed 500GB Ultra Slim Portable External Hard Drive - 2-in-1 Type C & USB 3.0, Compatible with PC, Mac, Laptop, PS4, Xbox, iPad, Tablet, Mobile (Black) - 1 Year Warranty",Computers,1998.0,3996.0,50,4.6,313,1898.1,1.05,2102,GAZELLE,0.0,0.9,0.0,0.5,0.0,2.3023,1.051,949.0,2.1053740779768177,1998.0,1.0,1439.8,4.7614512903533,0.0,,
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, Compatible with Windows and Mac, External HDD-Black",Computers,7549.0,8387.78,10,4.4,28848,3755.55,2.01,347555,Western,0.0,0.9,2.0,0.5,0.0,0.5829,34.7555,949.0,7.954689146469969,8156.142857142857,0.9255600511446236,126931.20000000001,0.49748768717974234,0.0,,
"Seagate One Touch 5TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKZ5000400)",Computers,12799.0,18026.76,29,4.4,1019,11557.83,1.11,9574,Seagate,0.0,0.9,2.0,0.5,0.0,0.3438,2.7765,949.0,13.486828240252898,8661.5,1.477688622063153,4483.6,2.6123772633096114,0.0,,
"Sandisk 1TB Portable SSD, 800MB/s R, USB 3.2 Gen 2, Rugged SSD with Upto 2 Meter Drop Protection, Type-C to Type-A Cable, PC & Mac Compatible, 3 Y Warranty, External SSD (SDSSDE30-1T00-G26)",Computers,7499.0,11536.92,35,4.2,5382,7124.05,1.05,40129,Sandisk,0.0,0.9,2.0,0.5,0.0,0.5601,14.0451,949.0,7.902002107481559,7499.0,1.0,22604.4,3.33301590324731,0.0,,
"KINGSTER High-Speed 500GB Ultra Slim Portable External Hard Drive - 2-in-1 Type C & USB 3.0, Compatible with PC, Mac, Laptop, PS4, Xbox, iPad, Tablet, Mobile (Black) - 1 Year Warranty",Computers,1990.0,3901.96,49,3.34432179601665,0,1590.2,1.25,17,KINGSTER,0.0,0.9,0.0,0.5,0.0,1.6806,0.0083,949.0,2.0969441517386724,1859.6666666666667,1.0700842444882597,0.0,3.919686425085993,0.0,,
"Seagate One Touch 1TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY1000402)",Computers,6129.0,7959.74,23,4.4,1259,4089.3,1.5,14767,Seagate,0.0,0.9,1.0,0.5,0.0,0.7179,3.3964,949.0,6.458377239199157,8661.5,0.7076141545921607,5539.6,1.5332311179254716,0.0,,
"Seagate One Touch 2Tb External HDD with Password Protection Black, for Windows and Mac, with 3 Yr Data Recovery Services (Stky2000400), USB",Computers,7449.0,10954.41,32,4.4,5029,6877.63,1.08,48717,Seagate,0.0,0.9,1.0,0.5,0.0,0.5907,15.5894,949.0,7.8493150684931505,8661.5,0.8600126998787739,22127.600000000002,2.962688639940746,0.0,,
"TOSHIBA Canvio Ready 2TB Portable External HDD - USB3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black",Computers,6999.0,9857.75,29,4.3,410,4952.69,1.41,3587,TOSHIBA,0.0,0.9,1.0,0.5,0.0,0.6144,1.0402,949.0,7.375131717597471,6049.0,1.1570507521904447,1763.0,2.0565917310829023,0.0,,
"Seagate Expansion 5TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM5000400)",Computers,12499.0,18114.49,31,4.4,30410,10697.78,1.17,343827,Seagate,0.0,0.9,2.0,0.5,0.0,0.352,106.5864,949.0,13.170706006322444,8661.5,1.4430525890434682,133804.0,2.649346209725665,0.0,,
"Seagate One Touch 2TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY2000402)",Computers,7449.0,10954.41,32,4.4,2818,7076.55,1.05,24283,Seagate,0.0,0.9,1.0,0.5,0.0,0.5907,7.7706,949.0,7.8493150684931505,8661.5,0.8600126998787739,12399.2,3.0473288258261118,0.0,,
"Western Digital WD 1.5Tb Elements Portable Hard Disk Drive, USB 3.0, Compatible with Pc, Ps4 and Xbox, External HDD (Wdbu6Y0015Bbk-Wesn)",Computers,5899.0,9831.67,40,4.4,62362,5604.05,1.05,481117,Western,0.0,0.9,1.0,0.5,0.0,0.7459,192.4468,949.0,6.216016859852476,8156.142857142857,0.7232585430788363,274392.80000000005,3.80916103228264,0.0,,
"Western Digital WD 1TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers,5749.0,8097.18,29,4.5,16260,3090.3,1.86,120088,Western,0.0,0.9,1.0,0.5,0.0,0.7827,34.8255,949.0,6.05795574288725,8156.142857142857,0.7048674968910374,73170.0,1.5590559647330786,0.0,,
"TOSHIBA Canvio Ready 1TB Portable External HDD - USB3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black",Computers,5099.0,6890.54,26,4.3,919,3142.76,1.62,7535,TOSHIBA,0.0,0.9,0.0,0.5,0.0,0.8433,1.9591,949.0,5.373024236037935,6049.0,0.8429492478095553,3951.7,1.6048392074563294,0.0,,
"Seagate Expansion 5TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM5000400)",Computers,12499.0,18114.49,31,4.4,30410,11874.05,1.05,317208,Seagate,0.0,0.9,2.0,0.5,0.0,0.352,98.3345,949.0,13.170706006322444,8661.5,1.4430525890434682,133804.0,2.952099800019046,0.0,,
"Western Digital WD 5TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers,12299.0,20162.3,39,4.4,50728,9913.87,1.24,460238,Western,0.0,0.9,2.0,0.5,0.0,0.3578,179.4928,949.0,12.95995785036881,8156.142857142857,1.5079431804249208,223203.2,3.1449076687363924,0.0,,
"KINGSTER 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop (500 GB Black)",Computers,1790.0,5966.67,70,3.0,178,1700.5,1.05,799,KINGSTER,0.0,0.9,0.0,0.5,0.0,1.676,0.5593,949.0,1.886195995785037,1859.6666666666667,0.9625380892633087,534.0,6.66603180649462,0.0,,
"500GB Portable External 2-in-1 Type C & USB 3.0 High Speed Ultra Slim Hard Drive - Compatible with Laptop, PC, MAC, PS4, Xbox, iPad, Tablet, Mobile (Black) - 500GB Slim Compact Drive",Computers,1672.0,5225.0,68,3.9,39,1588.4,1.05,261,Generic,0.0,0.9,0.0,0.5,0.0,2.3325,0.1775,949.0,1.761854583772392,1639.7894736842106,1.0196430864039028,152.1,6.475573754880488,0.0,,
KINGSTER Portable External HDD - 500 GB - 1 Year Warranty - USB 3.0 for PC Laptop Windows Mac Portable Hard Disk Drive - High Speed Hard Disk Drive,Computers,1799.0,6919.23,74,3.0,178,1709.05,1.05,1003,KINGSTER,0.0,0.9,0.0,0.5,0.0,1.6676,0.7422,949.0,1.8956796628029504,1859.6666666666667,0.9673776662484316,534.0,7.046947909722884,0.0,,
"Seagate One Touch 4TB External HDD with Password Protection Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKZ4000400)",Computers,11299.0,17119.7,34,4.4,380,10734.05,1.05,2809,Seagate,0.0,0.9,2.0,0.5,0.0,0.3894,0.9551,949.0,11.906217070600633,8661.5,1.304508456964729,1672.0000000000002,3.237786877440244,0.0,,
Seagate Portable 1TB External HDD USB 3.0 for PC Laptop and Mac (STGX1000400),Computers,5709.0,6962.2,18,4.4,40432,5362.2,1.06,338828,Seagate,0.0,0.9,0.0,0.5,0.0,0.7707,60.989,949.0,6.015806111696523,8661.5,0.659123708364602,177900.80000000002,1.6979530232996887,0.0,,
Verilux® USB C Hub with Ethernet RJ45 7 in 1 USB Type C Hub with 4K HDMI Power Delivery SD/TF Card Reader Multi USB Port for Laptop with USB Hub 3.0 for MacBook iPhone with Storage Bag 24CM Long Cable,Computers,1549.0,2670.69,42,4.0,2412,1132.69,1.37,11278,Verilux®,0.0,0.9,0.0,0.5,0.0,2.5823,4.7368,949.0,1.6322444678609065,1549.0,1.0,9648.0,3.065469673746442,0.0,,
"UltraProlink 125W USB C and USB-A PD- PPS Fast Charger | Type C Adapter | 80W USB-A and 45W USB-C Port | Compatible for Samsung, iPhone 15/16, Nothing, Motorola |1m USB C-C Cable|UM1134C |Boost 125",Computers,1367.0,2010.29,32,4.0,85,1298.65,1.05,365,Samsung,2.0,0.9,2.0,0.5,0.0,2.9261,0.1168,949.0,1.440463645943098,4638.888888888889,0.2946826347305389,340.0,3.0473288258261118,1.8,,
"Ambrane 30W Dual Port GaN Charger with Type-C to Type-C Cable | USB & Type-C Ports with QC & PD Technology | Fast Charging for iPhone, iPad, Google Pixel, Samsung, Redmi, Mi, Oppo (Charge 30, Black)",Computers,799.0,1997.5,60,4.1,101,759.05,1.05,478,Samsung,2.0,0.9,2.0,0.5,0.0,5.1314,0.2868,949.0,0.8419388830347735,4638.888888888889,0.1722395209580838,414.09999999999997,5.71374154842396,1.8,,
"Portronics Adapto 12 2.4A 12W Fast Wall Charger for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More(White)",Computers,169.0,402.38,58,4.1,10403,160.55,1.05,39495,Samsung,2.0,0.9,0.0,0.5,0.0,24.2604,22.9071,949.0,0.1780821917808219,4638.888888888889,0.0364311377245509,42652.299999999996,5.523283496809828,1.8,,
"ANCHOR 6A 3 Pin Multi Plug Socket Travel Adapter with Universal Socket, 3 Pin Multi Plug Extension Socket (White)",Computers,129.0,163.29,21,4.4,10882,82.46,1.56,62348,ANCHOR,0.0,0.9,0.0,0.5,0.0,34.1085,13.0931,949.0,0.1359325605900948,129.0,1.0,47880.8,1.3460675597718095,0.0,,
"Portronics Adapto 66 2.4A 12w Dual USB Port 5V/2.4A Wall Charger,Comes with 1M Micro USB Cable, USB Wall Charger Adapter for Smartphone (Black)",Computers,199.0,497.5,60,4.0,2515,189.05,1.05,8946,Portronics,0.0,0.9,0.0,0.5,0.0,20.1005,5.3676,949.0,0.2096944151738672,596.45,0.3336407075194902,10060.0,5.71374154842396,0.0,,
"Docoss Fast Charging Universal Travel Adapter International All-in-One Adapter with Type C,QC 3.0,W/3.1A Universal Adapter for UK,US,EU-Universal Plug Power Adapter(Blue-White)",Computers,1499.0,2998.0,50,5.0,5,1424.05,1.05,25,Docoss,0.0,0.9,2.0,0.5,0.0,3.3356,0.0125,949.0,1.5795574288724974,1499.0,1.0,25.0,4.7614512903533,0.0,,
"Portronics Adapto 45 22.5 W Mobile Charger Adapter with Dual Port (USB A + PD Type C), Fast Charging, Short Circuit Protection, Wide Compatibility (Black)",Computers,399.0,997.5,60,3.9,5041,379.05,1.05,18676,Portronics,0.0,0.9,1.0,0.5,0.0,9.7744,11.2056,949.0,0.4204425711275026,596.45,0.6689580015089278,19659.899999999998,5.71374154842396,0.0,,
"rts Universal Travel Adapter, International All in One Worldwide Travel Adapter and Wall Charger with USB Ports with Multi Type Power Outlet USB 2.1A,100-250 Voltage Travel Charger (Black)",Computers,588.0,4900.0,88,4.2,12903,558.6,1.05,60973,Generic,0.0,0.9,1.0,0.5,0.0,7.1429,53.6562,949.0,0.6195995785036881,1639.7894736842106,0.3585826165104634,54192.600000000006,8.380154271021809,0.0,,
"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods)",Computers,1549.0,1889.02,18,4.3,3405,1161.28,1.33,14670,Apple,2.0,0.9,2.0,0.5,0.0,2.776,2.6406,949.0,1.6322444678609065,690.6666666666666,2.242760617760618,14641.5,1.353281708142245,1.8,,
Portronics Adapto 62 POR-1062 USB Wall Adapter with 2.4A Fast Charging Single USB Port Without Cable for All iOS & Android Devices (White),Computers,169.0,402.38,58,3.9,6108,160.55,1.05,33192,Portronics,0.0,0.9,0.0,0.5,0.0,23.0769,19.2514,949.0,0.1780821917808219,596.45,0.2833431134210746,23821.2,5.523283496809828,0.0,,
"Portronics Adapto 45 22.5W Max Output USB & Type-C Dual Output Super Fast Charger,Wall Adapter Power Delivery 3.0& USB A Fast Charge Adaptor for iPhone,Android & Other Type C Enabled Devices(White)",Computers,398.0,995.0,60,3.9,5041,378.1,1.05,19739,Portronics,0.0,0.9,1.0,0.5,0.0,9.799,11.8434,949.0,0.4193888303477344,596.45,0.6672814150389805,19659.899999999998,5.71374154842396,0.0,,
"Ambrane 100W Charger Adapter, 4 Ports - 3 Type C & 1 USB for iPhone, Samsung, Type C Laptops: MacBook, Dell, HP, Fast Charger with PD Technology & GaN Technology for All Devices (Charge 100, Black)",Computers,3299.0,8046.34,59,5.0,6,3134.05,1.05,25,Samsung,2.0,0.9,2.0,0.5,0.0,1.5156,0.0147,949.0,3.476290832455216,4638.888888888889,0.7111616766467066,30.0,5.618512522616894,1.8,,
"D-Link 20W Dual Port Fast Charger Type-C & USB-A for All Mobiles Phones, Tablets, Power Banks, Smart Watches, Earbuds Etc. Bis Certified, Compact Size & Easy to Carry. - White",Computers,398.0,1895.24,79,4.0,179,378.1,1.05,574,D-Link,0.0,0.9,1.0,0.5,0.0,10.0503,0.4535,949.0,0.4193888303477344,398.0,1.0,716.0,7.523093038758214,0.0,,
"Goldmedal Spice 3-Pin 240V Universal Travel Adaptor with LED Indicator (White) - Pack of 1, Compatible with Worldwide Plugs",Computers,105.0,172.13,39,4.4,14768,96.5,1.09,72158,Goldmedal,0.0,0.9,0.0,0.5,0.0,41.9048,28.1416,949.0,0.1106427818756585,105.0,1.0,64979.200000000004,3.577653426291166,0.0,,
2 USB Universal Travel Adapter with Built in Dual USB Charger Ports Plug International Travel Adapter All in One Portable Travel Adapter,Computers,349.0,1203.45,71,4.2,1357,331.55,1.05,5254,Generic,0.0,0.9,0.0,0.5,0.0,12.0344,3.7303,949.0,0.3677555321390938,1639.7894736842106,0.2128321992553601,5699.400000000001,6.761260832301686,0.0,,
"Ambrane 20W Type C Mobile Charger Adapter, Fast Charging for Android, iPhone 14/13,13/12/11/X & Pro, Max Series & Other Type C Enabled Devices, PD Technology, BIS Certified (Raap M20, White)",Computers,379.0,997.37,62,3.8,3791,360.05,1.05,19483,Ambrane,0.0,0.9,0.0,0.5,0.0,10.0264,12.0795,949.0,0.3993677555321391,389.0,0.974293059125964,14405.8,5.904199600038092,0.0,,
"Ambrane 20W Dual Output Fast Charger/Adapter with QC & PD Technology for iPhone, Android & Other Devices, Made in India, Multi-Layers Protection, Compact Size (RAAP H11, Green)",Computers,399.0,1287.1,69,4.0,77,379.05,1.05,315,Ambrane,0.0,0.9,1.0,0.5,0.0,10.0251,0.2173,949.0,0.4204425711275026,389.0,1.025706940874036,308.0,6.570802780687554,0.0,,
"Wipro 3 Way Multiplug Adaptor with 1 Universal Socket |Inbuilt Surge Protection & Power Supply Indicator | Compact & Light Weight | 6Amp Multiplug Socket for Home, Office | Pack of 1 (White)",Computers,136.0,302.22,55,4.2,7720,129.2,1.05,30487,Wipro,0.0,0.9,0.0,0.5,0.0,30.8824,16.7679,949.0,0.143308746048472,136.0,1.0,32424.0,5.2375964193886295,0.0,,
"MI Xiaomi 22.5W Fast Charger with USB-C Cable, Quick Charge 3.0 Power Adapter Compatible with Redmi Note Series, Poco, Mi, Any Type C Devices - with Power Delivery (White)",Computers,699.0,998.57,30,4.2,37567,617.94,1.13,154551,Xiaomi,0.0,0.9,1.0,0.5,0.0,6.0086,46.3653,949.0,0.7365648050579557,699.0,1.0,157781.4,2.6546323334218216,0.0,,
"Samsung Original 25W Type-C Travel Adaptor Without Cable, White",Computers,1120.0,1696.97,34,4.4,4644,1064.0,1.05,19314,Samsung,2.0,0.9,2.0,0.5,0.0,3.9286,6.5668,949.0,1.1801896733403583,4638.888888888889,0.241437125748503,20433.600000000002,3.237786877440244,1.8,,
"rts Type C (USB C) Universal Travel Adapter with Type C, 3 in 1 Universal Adapter Plug, Travel Essentials Accessories with 1 USB, 1 USB-C with 2.4A, Travel Adaptor for Phone, Laptop, Mobile, Tablet",Computers,598.0,4983.33,88,4.2,1296,568.1,1.05,6809,Generic,0.0,0.9,1.0,0.5,0.0,7.0234,5.9919,949.0,0.6301369863013698,1639.7894736842106,0.3646809603286686,5443.2,8.380154271021809,0.0,,
"Belkin 40W (20W + 20W) Dual Port USB-C PD Wall Charger | Fast Charging for iPhone 16, 16 Plus, 16 Pro, 16 Pro Max, 15, 15 Pro, 15 Pro Max, iPhone 14 Series, Galaxy S24 Ultra, iPad, AirPods & More",Computers,1999.0,2983.58,33,4.3,3655,1742.77,1.15,17082,Belkin,0.0,0.9,2.0,0.5,0.0,2.1511,5.6371,949.0,2.1064278187565857,1999.0,1.0,15716.5,2.8693157116772454,0.0,,
"Honeywell New Launch Universal Travel Adapter 12W, 3-in-1 Fast Charging, Universal Socket, TypeC, USBA, Worldwide Wall Charger for EU,US,UK & CN/AUS, Devices, 3Yr Manufacturer Warranty",Computers,1259.0,3597.14,65,4.1,27,1196.05,1.05,100,Honeywell,0.0,0.9,2.0,0.5,1.0,3.2566,0.065,949.0,1.3266596417281349,1259.0,1.0,110.69999999999999,6.18988667745929,0.0,,
"boAt Airdopes 91 Prime, 45HRS Battery, 13mm Drivers, Metallic Finish, Low Latency,ENx Tech, Fast Charge, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Midnight Black)",Computers,899.0,3908.7,77,3.5,4764,854.05,1.05,14503,Boat,0.0,0.9,0.0,0.5,0.0,3.8932,11.1673,949.0,0.9473129610115912,1237.590909090909,0.7264112829176921,16674.0,7.332634987144082,0.0,,
"boAt Airdopes 141, Low Latency, ENx Tech, 42HRS Battery, Fast Charge, IWP, IPX4, v5.1 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Bold Black)",Computers,1098.0,4575.0,76,3.8,164968,1043.1,1.05,599103,Boat,0.0,0.9,0.0,0.5,0.0,3.4608,455.3183,949.0,1.1570073761854585,1237.590909090909,0.8872075513277262,626878.4,7.237405961337016,0.0,,
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]",Computers,1599.0,2284.29,30,4.2,22975,1281.09,1.25,132253,OnePlus,0.0,0.9,2.0,0.5,0.0,2.6266,39.6759,949.0,1.6849315068493151,1599.0,1.0,96495.0,2.3998080153587713,0.0,,
"HP H150 Wireless Earbuds, Bluetooth connectivity, Digital Active Noise Cancelation, 7 Hours of Playtime, Fingerprint Touch, IPX3 Water-Resistant Design, 1-Year Limited Warranty, Blue, A20QBAA",Computers,549.0,2495.45,78,2.8,159,521.55,1.05,716,HP,1.0,0.9,0.0,0.5,0.0,5.1002,0.5585,949.0,0.5785036880927292,595.4285714285714,0.9220249520153552,445.2,7.427864012951148,0.9,,
"OnePlus Nord Buds 3 Truly Wireless Bluetooth in Ear Earbuds with Up to 32Db Active Noise Cancellation,10Mins for 11Hours Fast Charging with Up to 43H Music Playback -Harmonic Gray",Computers,1999.0,2815.49,29,4.1,2872,1234.53,1.62,22674,Noise,0.0,0.9,2.0,0.5,0.0,2.051,6.5755,949.0,2.1064278187565857,1619.0,1.2347127856701667,11775.199999999999,1.790012962162829,0.0,,
"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Mint Green)",Computers,1099.0,3545.16,69,3.9,25097,1044.05,1.05,133197,Noise,0.0,0.9,1.0,0.5,0.0,3.5487,91.9059,949.0,1.1580611169652266,1619.0,0.6788140827671402,97878.3,6.570802780687554,0.0,,
"Noise Buds N1 in-Ear True Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency(Up to 40 Ms), Instacharge(10 Min=120 Min), BT V5.3(Carbon Black)",Computers,899.0,3457.69,74,4.1,9135,854.05,1.05,53880,Noise,0.0,0.9,0.0,0.5,0.0,4.5606,39.8712,949.0,0.9473129610115912,1619.0,0.5552810376775787,37453.5,7.046947909722884,0.0,,
"Noise Newly Launched Buds Trooper in Ear True Wireless Earbuds with 45H of Playtime, Quad Mic with Enc, 13Mm Driver, Ultra Low Latency(Up to 40 Ms), Instacharge(10 Min=150 Min), BT V5.3(Storm Grey)",Computers,799.0,2959.26,73,3.8,3399,759.05,1.05,16829,Noise,0.0,0.9,0.0,0.5,1.0,4.7559,12.2852,949.0,0.8419388830347735,1619.0,0.493514515132798,12916.199999999999,6.9517188839158175,0.0,,
"realme Buds T110 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 38 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Punk Black)",Computers,1499.0,2998.0,50,4.0,24685,1424.05,1.05,114101,Realme,0.0,0.9,2.0,0.5,0.0,2.6684,57.0505,949.0,1.5795574288724974,1632.3333333333333,0.9183173371451908,98740.0,4.7614512903533,0.0,,
"realme Buds T110 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 38 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Jazz Blue)",Computers,1499.0,2998.0,50,4.0,24685,1424.05,1.05,92231,Realme,0.0,0.9,2.0,0.5,0.0,2.6684,46.1155,949.0,1.5795574288724974,1632.3333333333333,0.9183173371451908,98740.0,4.7614512903533,0.0,,
"boAt Airdopes Atom 81 Pro, 100Hrs Battery, 4Mics ENx Tech, 50ms Low Latency, 13mm Drivers, Fast Charge, IPX5, v5.1 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Obsidian Noir)",Computers,899.0,3908.7,77,3.3,3217,854.05,1.05,12655,Boat,0.0,0.9,0.0,0.5,0.0,3.6707,9.7444,949.0,0.9473129610115912,1237.590909090909,0.7264112829176921,10616.099999999999,7.332634987144082,0.0,,
"boAt Airdopes 111v2, Premium Leather Finish, 4Mics ENx, 50HRS Battery, 13mm Drivers, Fast Charge, Dual Pair, v5.4 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Classic Black)",Computers,1199.0,4995.83,76,3.9,9139,1139.05,1.05,37255,Boat,0.0,0.9,1.0,0.5,0.0,3.2527,28.3138,949.0,1.263435194942044,1237.590909090909,0.9688177177066882,35642.1,7.237405961337016,0.0,,
"Boult Audio Z20 Pro Truly Wireless Bluetooth Ear Buds with 60H Playtime, 4 Mics Clear Calling, 45ms Low Latency, Rich Bass Drivers, Touch Controls, IPX5 TWS Earbuds Bluetooth Wireless (Powder Blue)",Computers,1099.0,6105.56,82,4.0,3484,1044.05,1.05,13742,Boult,0.0,0.9,1.0,0.5,0.0,3.6397,11.2684,949.0,1.1580611169652266,1232.3333333333333,0.8918041655396268,13936.0,7.8087801161794115,0.0,,
"boAt Nirvana Space, 360º Spatial Audio, Active Noise Cancellation (~32dB), 100Hrs Battery,4Mics ENx, Fast Charge, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Cosmic Black)",Computers,2099.0,8073.08,74,4.0,3326,1994.05,1.05,17380,Boat,0.0,0.9,2.0,0.5,0.0,1.9057,12.8612,949.0,2.2118018967334034,1237.590909090909,1.696037022073677,13304.0,7.046947909722884,0.0,,
"realme Buds T310 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Vibrant Black)",Computers,1899.0,4040.43,53,4.1,9936,1804.05,1.05,51338,Realme,0.0,0.9,2.0,0.5,0.0,2.159,27.2091,949.0,2.0010537407797684,1632.3333333333333,1.163365325709618,40737.6,5.047138367774498,0.0,,
"JBL Vibe Beam in-Ear Wireless Earbuds (TWS) with Mic,App for Customized Extra Bass Eq,32 Hours Battery&Quick Charge,Ip54 Water&Dust Resistance,Ambient Aware&Talk-Thru,Google Fastpair (Black)",Computers,2499.0,5950.0,58,3.7,13200,2374.05,1.05,89522,JBL,1.0,0.9,2.0,0.5,0.0,1.4806,51.9228,949.0,2.6332982086406744,2499.0,1.0,48840.0,5.523283496809828,0.9,,
amazon basics TWS in-Ear Earbuds (AB-T10) with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Charging Case with Mic | Touch Control (Black),Computers,599.0,2495.83,76,3.8,320,569.05,1.05,1538,Generic,0.0,0.9,0.0,0.5,0.0,6.3439,1.1689,949.0,0.631190727081138,1639.7894736842106,0.3652907947104891,1216.0,7.237405961337016,0.0,,
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App",Computers,1299.0,2239.66,42,4.4,32449,1234.05,1.05,223857,Generic,0.0,0.9,1.0,0.5,0.0,3.3872,94.0199,949.0,1.368809272918862,1639.7894736842106,0.7921748619848504,142775.6,3.999619083896772,0.0,,
